"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","command","dropout_rate","learning_rate","method","metric.goal","metric.name","name","optimizer","parameters.batch_sizes","parameters.dropout_rate.distribution","parameters.dropout_rate.max","parameters.dropout_rate.min","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.optimizers","parameters.weight_decay.distribution","parameters.weight_decay.max","parameters.weight_decay.min","program","weight_decay","avg_loss","loss","test.accuracy","test.f1","test.precision","test.recall","test_accuracy","test_f1","test_precision","test_recall","train.avg_loss","train.loss","val.acc","val.f1","val.f1-score","val.loss","val.precision","val.recall"
"resilient-sweep-104","","finished","Propaganda classification with BERT","","","2024-05-15T22:40:41.000Z","55","3ofmtlxo","64","","0.44003329070613006","0.07827541844543022","","","","","SGD","","","","","","","","","","","","","0.0022866919703977743","2.088101829801287","2.103068590164185","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","","","0.10185185185185185","","0.01882975412387177","2.0944161415100098","0.010373799725651577","0.10185185185185185"
"drawn-sweep-70","","finished","Propaganda classification with BERT","","","2024-05-15T22:02:23.000Z","59","3ofmtlxo","32","","0.24696003533260105","0.074141579471748","","","","","RMSprop","","","","","","","","","","","","","0.005873529180290069","66.00758706069574","45.55779647827149","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","","","0.10185185185185185","","0.01882975412387177","81.14709908621651","0.010373799725651577","0.10185185185185185"
"autumn-sweep-17","","finished","Propaganda classification with BERT","","","2024-05-15T21:02:54.000Z","56","3ofmtlxo","64","","0.21034481659000628","0.06473727339633832","","","","","RMSprop","","","","","","","","","","","","","0.004495411486184704","62.72145625523159","31.29450225830078","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","","","0.1527777777777778","","0.04049531459170014","67.73186111450195","0.023341049382716052","0.1527777777777778"
"dandy-sweep-21","","finished","Propaganda classification with BERT","","","2024-05-15T21:07:20.000Z","59","3ofmtlxo","32","","0.3708762502262366","0.017531694109181407","","","","","AdamW","","","","","","","","","","","","","0.008130482988020563","3.2904435832326007","3.393746852874756","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","","","0.10648148148148148","","0.02049434371610104","4.467756339481899","0.011338305898491084","0.10648148148148148"
"noble-sweep-71","","finished","Propaganda classification with BERT","","","2024-05-15T22:03:30.000Z","56","3ofmtlxo","64","","0.18477767620484295","0.05576852999263705","","","","","AdamW","","","","","","","","","","","","","0.009451215857698245","16.66443838391985","9.85649871826172","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","","","0.125","","0.027777777777777776","17.571358680725098","0.015625","0.125"
"wise-sweep-81","","finished","Propaganda classification with BERT","","","2024-05-15T22:14:50.000Z","65","3ofmtlxo","16","","0.4252943444953182","0.07393248294173166","","","","","AdamW","","","","","","","","","","","","","0.00905190355385561","28.567022406024694","33.49187088012695","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","","","0.12962962962962962","","0.029751062537947785","20.558121408735","0.01680384087791495","0.12962962962962962"
"prime-sweep-7","","finished","Propaganda classification with BERT","","","2024-05-15T20:51:03.000Z","57","3ofmtlxo","32","","0.3468858330114355","0.025957417067452776","","","","","SGD","","","","","","","","","","","","","0.00623607936771956","2.0929093477202625","2.1041922569274902","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","","","0.10185185185185185","","0.01882975412387177","2.082803930555071","0.010373799725651577","0.10185185185185185"
"wise-sweep-83","","finished","Propaganda classification with BERT","","","2024-05-15T22:17:05.000Z","59","3ofmtlxo","32","","0.10800671430896998","0.028406013291463028","","","","","RMSprop","","","","","","","","","","","","","0.006669259278771881","28.8743528040444","28.21223258972168","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","","","0.14351851851851852","","0.03602489128804918","19.88945756639753","0.020597565157750342","0.14351851851851852"
"fiery-sweep-103","","finished","Propaganda classification with BERT","","","2024-05-15T22:39:39.000Z","55","3ofmtlxo","64","","0.28888170565535143","0.0449520717600119","","","","","AdamW","","","","","","","","","","","","","0.0020807759502852845","15.678497813996817","17.638349533081055","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","","","0.10185185185185185","","0.01882975412387177","10.309576272964478","0.010373799725651577","0.10185185185185185"
"prime-sweep-36","","finished","Propaganda classification with BERT","","","2024-05-15T21:23:35.000Z","64","3ofmtlxo","16","","0.10652417495698983","0.04698236131003291","","","","","RMSprop","","","","","","","","","","","","","0.00291607951805431","45.12308794186439","28.00098991394043","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","","","0.14351851851851852","","0.03602489128804918","43.23946366991316","0.020597565157750342","0.14351851851851852"
