"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","command","dropout_rate","learning_rate","method","metric.goal","metric.name","name","optimizer","parameters.batch_sizes","parameters.dropout_rate.distribution","parameters.dropout_rate.max","parameters.dropout_rate.min","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.optimizers","parameters.weight_decay.distribution","parameters.weight_decay.max","parameters.weight_decay.min","program","weight_decay","avg_loss","loss","test.accuracy","test.f1","test.precision","test.recall","test_accuracy","test_f1","test_precision","test_recall","train.avg_loss","train.loss","val.acc","val.f1","val.f1-score","val.loss","val.precision","val.recall"
"fanciful-sweep-52","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T18:08:12.000Z","107","x0vipaj7","16","","0.15050560093517673","0.09808879733982082","","","","","SGD","","","","","","","","","","","","","0.009767975161081462","","","0.5208333333333334","0.3567351598173516","0.2712673611111111","0.5208333333333334","0.5208333333333334","0.3567351598173516","0.2712673611111111","0.5208333333333334","0.6943762920796871","","0.515625","0.6804123711340206","","0.692759456379073","1","0.515625"
"vague-sweep-76","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T18:53:50.000Z","108","x0vipaj7","32","","0.4104458984556638","0.09934192881035064","","","","","RMSprop","","","","","","","","","","","","","0.005687165851523656","","","0.5208333333333334","0.3567351598173516","0.2712673611111111","0.5208333333333334","0.5208333333333334","0.3567351598173516","0.2712673611111111","0.5208333333333334","23.50575142502785","","0.515625","0.6804123711340206","","18.983328410557338","1","0.515625"
"lyric-sweep-121","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T20:22:44.000Z","121","x0vipaj7","16","","0.42275563108439096","0.020465666076239588","","","","","AdamW","","","","","","","","","","","","","0.0012735445398675963","","","0.5208333333333334","0.3567351598173516","0.2712673611111111","0.5208333333333334","0.5208333333333334","0.3567351598173516","0.2712673611111111","0.5208333333333334","1.94267456009984","","0.4665178571428571","0.6362252663622526","","1.4382672714335578","1","0.4665178571428571"
"skilled-sweep-175","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T22:07:05.000Z","109","x0vipaj7","32","","0.4580419828163282","0.04293297840926495","","","","","RMSprop","","","","","","","","","","","","","0.003347293732987868","","","0.5208333333333334","0.3567351598173516","0.2712673611111111","0.5208333333333334","0.5208333333333334","0.3567351598173516","0.2712673611111111","0.5208333333333334","9.557311576604842","","0.4665178571428571","0.6362252663622526","","19.328124591282435","1","0.4665178571428571"
"lemon-sweep-75","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T18:51:50.000Z","109","x0vipaj7","16","","0.1929469035704111","0.0930865381557954","","","","","SGD","","","","","","","","","","","","","0.005344877525190896","","","0.5208333333333334","0.3567351598173516","0.2712673611111111","0.5208333333333334","0.5208333333333334","0.3567351598173516","0.2712673611111111","0.5208333333333334","0.6965832475572824","","0.515625","0.6804123711340206","","0.6927850501877921","1","0.515625"
"trim-sweep-39","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T17:43:20.000Z","103","x0vipaj7","64","","0.43714461347469014","0.038012824351260584","","","","","AdamW","","","","","","","","","","","","","0.008582641716000735","","","0.515625","0.3508376288659794","0.265869140625","0.515625","0.515625","0.3508376288659794","0.265869140625","0.515625","1.619341503083706","","0.46875","0.6382978723404256","","0.8057180047035217","1","0.46875"
"firm-sweep-180","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T22:16:43.000Z","109","x0vipaj7","32","","0.33084306985330275","0.07526719398227183","","","","","RMSprop","","","","","","","","","","","","","0.002841489556022964","","","0.515625","0.3508376288659794","0.265869140625","0.515625","0.515625","0.3508376288659794","0.265869140625","0.515625","19.122943770885467","","0.5178571428571429","0.6823529411764706","","43.328492300851","1","0.5178571428571429"
"lunar-sweep-127","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T20:34:22.000Z","108","x0vipaj7","32","","0.14558217298419232","0.05513028578306458","","","","","RMSprop","","","","","","","","","","","","","0.004015669560491977","","","0.515625","0.3508376288659794","0.265869140625","0.515625","0.515625","0.3508376288659794","0.265869140625","0.515625","17.105933725833893","","0.5178571428571429","0.6823529411764706","","21.30519199371338","1","0.5178571428571429"
"gallant-sweep-17","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T17:00:34.000Z","105","x0vipaj7","32","","0.41163328998154947","0.08669121300527918","","","","","SGD","","","","","","","","","","","","","0.005394730382546369","","","0.515625","0.3508376288659794","0.265869140625","0.515625","0.515625","0.3508376288659794","0.265869140625","0.515625","0.6953277990221978","","0.46875","0.6382978723404256","","0.6947006966386523","1","0.46875"
"icy-sweep-5","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T16:37:22.000Z","117","x0vipaj7","16","","0.3370256833417607","0.01120004170647751","","","","","RMSprop","","","","","","","","","","","","","0.008491294198394853","","","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","5.894861572235823","","0.5200892857142857","0.6842878120411159","","1.286727513585772","1","0.5200892857142857"
"fiery-sweep-51","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T18:06:07.000Z","117","x0vipaj7","16","","0.11512971052789706","0.020809957513311397","","","","","RMSprop","","","","","","","","","","","","","0.005043740760406891","","","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","7.283692004531622","","0.4709821428571429","0.6403641881638846","","1.6177342661789484","1","0.4709821428571429"
"icy-sweep-108","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T19:57:15.000Z","119","x0vipaj7","16","","0.4597702784089344","0.04974580574926661","","","","","RMSprop","","","","","","","","","","","","","0.0017819258002909203","","","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","14.724200682342053","","0.5200892857142857","0.6842878120411159","","13.562727791922432","1","0.5200892857142857"
"frosty-sweep-83","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T19:07:11.000Z","109","x0vipaj7","32","","0.23753365911212904","0.0885450440105104","","","","","RMSprop","","","","","","","","","","","","","0.0019625201599035233","","","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","30.751618242263795","","0.5200892857142857","0.6842878120411159","","41.96392699650356","1","0.5200892857142857"
"leafy-sweep-172","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T22:01:09.000Z","103","x0vipaj7","64","","0.24371955156025776","0.06788658163470553","","","","","RMSprop","","","","","","","","","","","","","0.0019254520516264757","","","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","25.20723773241043","","0.5200892857142857","0.6842878120411159","","16.677639416285924","1","0.5200892857142857"
"restful-sweep-145","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T21:08:57.000Z","109","x0vipaj7","16","","0.33656149163999305","0.015688713614379703","","","","","SGD","","","","","","","","","","","","","0.003721808013278048","","","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","0.7020883396267891","","0.5200892857142857","0.6842878120411159","","0.6952115084443774","1","0.5200892857142857"
"daily-sweep-7","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T16:41:20.000Z","103","x0vipaj7","64","","0.3038748903770055","0.053728437818022466","","","","","RMSprop","","","","","","","","","","","","","0.003553392229351424","","","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","15.595256435871123","","0.5200892857142857","0.6842878120411159","","11.548776354108538","1","0.5200892857142857"
"ancient-sweep-98","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T19:37:18.000Z","111","x0vipaj7","32","","0.42599722939423","0.07098393940642217","","","","","AdamW","","","","","","","","","","","","","0.007895851372069392","","","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","4.114337015151977","","0.5200892857142857","0.6842878120411159","","1.9131131087030684","1","0.5200892857142857"
"eager-sweep-156","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T21:30:02.000Z","101","x0vipaj7","64","","0.349296687691513","0.08633958595894538","","","","","SGD","","","","","","","","","","","","","0.006865296792062389","","","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","0.701073631644249","","0.4709821428571429","0.6403641881638846","","0.7333062035696847","1","0.4709821428571429"
"driven-sweep-60","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T18:23:19.000Z","103","x0vipaj7","64","","0.10211037973264442","0.05550756195528171","","","","","AdamW","","","","","","","","","","","","","0.007895005006109991","","","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","1.4335612788796426","","0.5200892857142857","0.6842878120411159","","0.9675493580954416","1","0.5200892857142857"
"lilac-sweep-41","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T17:47:08.000Z","109","x0vipaj7","32","","0.3811189495831271","0.03194257659397289","","","","","RMSprop","","","","","","","","","","","","","0.0034733966682221635","","","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","7.502662202715873","","0.5200892857142857","0.6842878120411159","","14.95791905266898","1","0.5200892857142857"
"playful-sweep-34","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T17:34:00.000Z","100","x0vipaj7","64","","0.28496324645038795","0.09611555850925256","","","","","SGD","","","","","","","","","","","","","0.002082876840234375","","","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","0.5104166666666666","0.34497126436781606","0.2605251736111111","0.5104166666666666","0.6961066275835037","","0.5200892857142857","0.6842878120411159","","0.6923941884722028","1","0.5200892857142857"
"bright-sweep-118","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T20:17:04.000Z","103","x0vipaj7","64","","0.4639504431908792","0.01581589539070087","","","","","RMSprop","","","","","","","","","","","","","0.009620109424538052","","","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","3.150099676847458","","0.4732142857142857","0.6424242424242425","","1.4915224143436976","1","0.4732142857142857"
"resilient-sweep-70","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T18:42:29.000Z","103","x0vipaj7","64","","0.27020136760875424","0.02183769518818387","","","","","RMSprop","","","","","","","","","","","","","0.005235193787778645","","","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","8.604316890239716","","0.4732142857142857","0.6424242424242425","","10.215346336364746","1","0.4732142857142857"
"revived-sweep-144","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T21:07:07.000Z","101","x0vipaj7","64","","0.1146539375855824","0.0907365943305362","","","","","SGD","","","","","","","","","","","","","0.009660700398092425","","","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","0.693982656300068","","0.4732142857142857","0.6424242424242425","","0.6931994387081691","1","0.4732142857142857"
"golden-sweep-10","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T16:47:12.000Z","112","x0vipaj7","32","","0.455751122313151","0.013563015059323247","","","","","AdamW","","","","","","","","","","","","","0.0034701803304009395","","","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","1.1037954725325108","","0.4732142857142857","0.6424242424242425","","0.9893525200230736","1","0.4732142857142857"
"vague-sweep-139","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T20:57:25.000Z","117","x0vipaj7","16","","0.4364824812699958","0.09819761767117124","","","","","RMSprop","","","","","","","","","","","","","0.002509064811917614","","","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","28.204034386575223","","0.5223214285714286","0.6862170087976539","","40.32972281319754","1","0.5223214285714286"
"hearty-sweep-59","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T18:21:30.000Z","103","x0vipaj7","64","","0.11414113849768084","0.04876829426319373","","","","","AdamW","","","","","","","","","","","","","0.007094873103842529","","","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","6.002708351612091","","0.5223214285714286","0.6862170087976539","","3.016932623726981","1","0.5223214285714286"
"rural-sweep-124","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T20:28:38.000Z","109","x0vipaj7","32","","0.2113840375055617","0.0397746439959071","","","","","RMSprop","","","","","","","","","","","","","0.00731674752336239","","","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","14.307787555456162","","0.5223214285714286","0.6862170087976539","","11.614200523921422","1","0.5223214285714286"
"dutiful-sweep-73","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T18:47:56.000Z","103","x0vipaj7","64","","0.45387825610214017","0.0747537929230912","","","","","AdamW","","","","","","","","","","","","","0.007027836344990185","","","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","3.980922526121139","","0.5223214285714286","0.6862170087976539","","5.226893629346575","1","0.5223214285714286"
"clear-sweep-56","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T18:15:42.000Z","118","x0vipaj7","16","","0.36651625761554074","0.02767062073983448","","","","","RMSprop","","","","","","","","","","","","","0.007534310262285212","","","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","7.160604934394359","","0.4732142857142857","0.6424242424242425","","12.225943429129464","1","0.4732142857142857"
"young-sweep-27","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T17:20:25.000Z","122","x0vipaj7","16","","0.3729494747536689","0.060883450043651095","","","","","AdamW","","","","","","","","","","","","","0.006847902885334387","","","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","6.087522493675351","","0.5223214285714286","0.6862170087976539","","1.7583629403795515","1","0.5223214285714286"
"visionary-sweep-6","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T16:39:26.000Z","109","x0vipaj7","32","","0.13825527758933004","0.08865146761272422","","","","","RMSprop","","","","","","","","","","","","","0.006612036795854283","","","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","0.5052083333333334","0.3391363898500577","0.2552354600694445","0.5052083333333334","28.1424921810627","","0.4732142857142857","0.6424242424242425","","36.85146141052246","1","0.4732142857142857"
"summer-sweep-38","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T17:41:31.000Z","101","x0vipaj7","64","","0.407994584820481","0.05499122359913368","","","","","SGD","","","","","","","","","","","","","0.007560689160835072","","","0.5","0.3333333333333333","0.25","0.5","0.5","0.3333333333333333","0.25","0.5","0.6967144727706909","","0.5245535714285714","0.6881405563689604","","0.691974767616817","1","0.5245535714285714"
"resilient-sweep-173","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T22:03:06.000Z","122","x0vipaj7","16","","0.12408936067133786","0.02058486961223128","","","","","AdamW","","","","","","","","","","","","","0.009318900791561256","","","0.5","0.3333333333333333","0.25","0.5","0.5","0.3333333333333333","0.25","0.5","1.3861779168248176","","0.47544642857142855","0.6444780635400907","","2.8231685033866336","1","0.47544642857142855"
"legendary-sweep-57","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T18:17:47.000Z","108","x0vipaj7","32","","0.1382046808679669","0.06305754728944485","","","","","RMSprop","","","","","","","","","","","","","0.007929593509104582","","","0.5","0.3333333333333333","0.25","0.5","0.5","0.3333333333333333","0.25","0.5","22.487288320064543","","0.47544642857142855","0.6444780635400907","","29.40939222063337","1","0.47544642857142855"
"major-sweep-19","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T17:04:22.000Z","107","x0vipaj7","16","","0.1703257596293813","0.09756611629814615","","","","","SGD","","","","","","","","","","","","","0.004713369647766014","","","0.5","0.3333333333333333","0.25","0.5","0.5","0.3333333333333333","0.25","0.5","0.6954511575400829","","0.47544642857142855","0.6444780635400907","","0.6958749060119901","1","0.47544642857142855"
"rural-sweep-44","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T17:53:01.000Z","101","x0vipaj7","64","","0.3131531420355845","0.035399690155008344","","","","","SGD","","","","","","","","","","","","","0.0022393870506934093","","","0.5","0.3333333333333333","0.25","0.5","0.5","0.3333333333333333","0.25","0.5","0.7028015583753586","","0.47544642857142855","0.6444780635400907","","0.718781224318913","1","0.47544642857142855"
"kind-sweep-150","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T21:18:24.000Z","103","x0vipaj7","64","","0.2351936024713473","0.03049918814485214","","","","","RMSprop","","","","","","","","","","","","","0.00564509251687017","","","0.5","0.3333333333333333","0.25","0.5","0.5","0.3333333333333333","0.25","0.5","9.903896164894103","","0.47544642857142855","0.6444780635400907","","5.920271260397775","1","0.47544642857142855"
"eager-sweep-103","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T19:47:23.000Z","104","x0vipaj7","64","","0.24845827331687192","0.068665522890073","","","","","RMSprop","","","","","","","","","","","","","0.005938522226373886","","","0.5","0.3333333333333333","0.25","0.5","0.5","0.3333333333333333","0.25","0.5","18.850756466388702","","0.47544642857142855","0.6444780635400907","","31.56860487801688","1","0.47544642857142855"
"super-sweep-91","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T19:22:27.000Z","131","x0vipaj7","32","","0.13478406135196322","0.05046154833897619","","","","","RMSprop","","","","","","","","","","","","","0.004883523583723251","","","0.5","0.3333333333333333","0.25","0.5","0.5","0.3333333333333333","0.25","0.5","18.22549239397049","","0.5245535714285714","0.6881405563689604","","10.465333121163503","1","0.5245535714285714"
"fast-sweep-132","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T20:44:05.000Z","103","x0vipaj7","64","","0.2835263650133554","0.0981241770108317","","","","","AdamW","","","","","","","","","","","","","0.0093704723333851","","","0.5","0.3333333333333333","0.25","0.5","0.5","0.3333333333333333","0.25","0.5","7.655726030468941","","0.5245535714285714","0.6881405563689604","","0.8086235438074384","1","0.5245535714285714"
"decent-sweep-169","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T21:55:30.000Z","112","x0vipaj7","32","","0.482745413221766","0.011761351029749924","","","","","AdamW","","","","","","","","","","","","","0.006256468457559224","","","0.5","0.3333333333333333","0.25","0.5","0.5","0.3333333333333333","0.25","0.5","1.2512850165367126","","0.5245535714285714","0.6881405563689604","","0.8077262171677181","1","0.5245535714285714"
"fearless-sweep-33","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T17:32:01.000Z","112","x0vipaj7","32","","0.23282828618673512","0.0827231005765297","","","","","AdamW","","","","","","","","","","","","","0.00507826667088373","","","0.5","0.3333333333333333","0.25","0.5","0.5","0.3333333333333333","0.25","0.5","7.911917920410633","","0.47544642857142855","0.6444780635400907","","11.786480188369753","1","0.47544642857142855"
"deft-sweep-189","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T22:34:13.000Z","121","x0vipaj7","16","","0.10896468176168694","0.09500545327643416","","","","","AdamW","","","","","","","","","","","","","0.003384814872488437","","","0.5","0.3333333333333333","0.25","0.5","0.5","0.3333333333333333","0.25","0.5","5.891214684024453","","0.5245535714285714","0.6881405563689604","","2.3551293866974965","1","0.5245535714285714"
"vibrant-sweep-181","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T22:18:43.000Z","108","x0vipaj7","64","","0.3716742802034413","0.08591811607457094","","","","","RMSprop","","","","","","","","","","","","","0.00727823855529836","","","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","20.51278624534607","","0.5267857142857143","0.6900584795321637","","8.558932031903948","1","0.5267857142857143"
"dazzling-sweep-49","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T18:02:10.000Z","109","x0vipaj7","32","","0.2904340683767088","0.07427559130853037","","","","","RMSprop","","","","","","","","","","","","","0.006768466519950675","","","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","21.87717719078064","","0.5267857142857143","0.6900584795321637","","44.00314440046038","1","0.5267857142857143"
"summer-sweep-92","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T19:24:48.000Z","117","x0vipaj7","16","","0.21926628875162188","0.053825912372685615","","","","","RMSprop","","","","","","","","","","","","","0.004948639163322253","","","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","17.1073486559093","","0.47767857142857145","0.6465256797583081","","11.84824790273394","1","0.47767857142857145"
"rural-sweep-11","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T16:49:11.000Z","112","x0vipaj7","32","","0.3949829082122235","0.017465618105345932","","","","","AdamW","","","","","","","","","","","","","0.0013292783561267077","","","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","1.3022341832518578","","0.5267857142857143","0.6900584795321637","","0.6924509959561485","1","0.5267857142857143"
"soft-sweep-24","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T17:14:16.000Z","110","x0vipaj7","16","","0.47410807332148464","0.03814179743925766","","","","","SGD","","","","","","","","","","","","","0.009278492272935486","","","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","0.6950389504432678","","0.5267857142857143","0.6900584795321637","","0.6923964789935521","1","0.5267857142857143"
"swift-sweep-90","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T19:20:38.000Z","103","x0vipaj7","64","","0.19795988941962372","0.0403817162354736","","","","","RMSprop","","","","","","","","","","","","","0.006860111607068419","","","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","14.99056059718132","","0.47767857142857145","0.6465256797583081","","18.43118476867676","1","0.47767857142857145"
"serene-sweep-125","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T20:30:33.000Z","109","x0vipaj7","16","","0.4651327005617679","0.012357763853139477","","","","","SGD","","","","","","","","","","","","","0.009382623004074928","","","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","0.7009125571697951","","0.5267857142857143","0.6900584795321637","","0.6919127255678177","1","0.5267857142857143"
"rare-sweep-61","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T18:25:08.000Z","121","x0vipaj7","16","","0.29845538709095665","0.022527561743941917","","","","","AdamW","","","","","","","","","","","","","0.007781174480083936","","","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","1.4864797998219728","","0.47767857142857145","0.6465256797583081","","1.5020075291395187","1","0.47767857142857145"
"stellar-sweep-71","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T18:44:18.000Z","104","x0vipaj7","64","","0.17718871018661198","0.08040136251648375","","","","","AdamW","","","","","","","","","","","","","0.0034381345857420337","","","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","3.826120764017105","","0.47767857142857145","0.6465256797583081","","1.0954769934926714","1","0.47767857142857145"
"fancy-sweep-80","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T19:01:38.000Z","107","x0vipaj7","64","","0.3799707839397587","0.07058358840127125","","","","","RMSprop","","","","","","","","","","","","","0.005883170132447673","","","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","16.8893483877182","","0.5267857142857143","0.6900584795321637","","26.97534942626953","1","0.5267857142857143"
"feasible-sweep-187","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T22:30:09.000Z","109","x0vipaj7","16","","0.3480424058782799","0.0954555121378516","","","","","SGD","","","","","","","","","","","","","0.007022309572386911","","","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","0.6966411415487528","","0.47767857142857145","0.6465256797583081","","0.6932540088891983","1","0.47767857142857145"
"fanciful-sweep-18","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T17:02:28.000Z","105","x0vipaj7","32","","0.1134975567144898","0.06717271452777399","","","","","SGD","","","","","","","","","","","","","0.005950763212050034","","","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","0.6986435383558274","","0.47767857142857145","0.6465256797583081","","0.7027397879532405","1","0.47767857142857145"
"hardy-sweep-97","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T19:35:08.000Z","122","x0vipaj7","16","","0.15722653750997023","0.09422471015041436","","","","","AdamW","","","","","","","","","","","","","0.008353033490366927","","","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","8.961022678017617","","0.5267857142857143","0.6900584795321637","","9.00746236528669","1","0.5267857142857143"
"true-sweep-106","","finished","Binary propaganda classification with bert, including weight decay and dropout rate","","","2024-05-16T19:53:23.000Z","109","x0vipaj7","16","","0.2841298376218714","0.021323585062492843","","","","","SGD","","","","","","","","","","","","","0.0028859891623998104","","","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","0.4947916666666667","0.32756242740998837","0.2448187934027778","0.4947916666666667","0.6938464682549238","","0.5267857142857143","0.6900584795321637","","0.6879827848502568","1","0.5267857142857143"
